MP_Name,Work_Type,Amount,log_spend,peer_median,peer_mad,peer_n_mps,peer_median_spend,conc_eligible,conc_z,conc_ratio,conc_score,mp_total_amount,mp_works_n,portfolio_share,mp_cat_works_n,conc_reason
Pankaj Chowdhary,Construction of additional rooms and halls in the existing public and community building,6960230.0,15.755723077741608,13.81528000481769,0.6929616294384839,24,999769.4734287509,True,1.888746500650756,6.961834887926316,0,48503782.0,22,0.1434987069668093,3,
Pankaj Chowdhary,Construction of culverts and bridges,4294610.0,15.272871306018024,13.951241645841687,0.828878268437359,42,1145373.8472655984,True,1.075476628756986,3.7495268555788246,0,48503782.0,22,0.08854175536249936,2,
Pankaj Chowdhary,"Construction of roads, link roads, pathways or any other road with or without drainage system",36172428.0,17.403807729129024,15.057946519666173,0.917949939299187,226,3464041.467798128,True,1.7237142441457045,10.442261830945265,0,48503782.0,22,0.7457651034304913,16,
Pankaj Chowdhary,Construction of rooms and halls in school and colleges,1076514.0,13.889238600811138,13.889238600811138,0.7668752234068101,61,1076513.9999999993,True,0.0,1.0000000000000007,0,48503782.0,22,0.022194434240200074,1,
Parvatagouda Chandanagouda Gaddigoudar,Construction of community centers and community halls,6493847.0,15.686365671157958,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,1.309635005412749,4.35267484002169,0,6493847.0,13,1.0,13,
Prabhubhai Nagarbhai Vasava,Construction of boundary walls of existing public and community buildings,300000.0,12.611537753638338,13.800753921547606,0.6784135446722939,62,985351.7091490725,True,-1.182355970858847,0.3044598159362541,0,6659727.0,24,0.045046891561771225,1,
Prabhubhai Nagarbhai Vasava,Construction of common work sheds/ common covered sitting area,500000.0,13.122363377404328,13.813291263073467,0.7598198476596352,54,997783.1659233379,True,-0.6133438871323015,0.5011108796742479,0,6659727.0,24,0.07507815260295204,1,
Prabhubhai Nagarbhai Vasava,Construction of culverts and bridges,495000.0,13.112313041550827,13.951241645841687,0.828878268437359,42,1145373.8472655984,True,-0.6826784645481978,0.43217330409781524,0,6659727.0,24,0.07432737107692253,1,
Prabhubhai Nagarbhai Vasava,Construction of footpaths and pedestrian ways,794287.0,13.585200135875178,13.691130308469193,0.49594380592756515,27,883043.9999999998,True,-0.14406854276772307,0.8994874547587665,0,6659727.0,24,0.11926720119308194,2,
Prabhubhai Nagarbhai Vasava,"Construction of roads, link roads, pathways or any other road with or without drainage system",1000000.0,13.815510557964274,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-0.9129289303158767,0.28868014696014505,0,6659727.0,24,0.1501563052059041,2,
Prabhubhai Nagarbhai Vasava,Installing community drinking water plants,499850.0,13.122063332395326,13.273726077636404,0.67248362567556,22,581709.2768729058,True,-0.15211749068587715,0.85927802748315,0,6659727.0,24,0.07505562915717116,1,
Prabhubhai Nagarbhai Vasava,Lighting of public spaces,2878890.0,14.87291536115337,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,0.03415978376187697,1.0669858480915821,0,6659727.0,24,0.43228348549422524,15,
Prabhubhai Nagarbhai Vasava,Street lights,191700.0,12.163686929033735,14.893113691774463,1.2240634603534417,65,2937630.0000000014,True,-1.5040056427605824,0.06525668651259686,0,6659727.0,24,0.028784963707971813,1,
Pradan Baruah,Construction of community centers and community halls,2746651.0,14.825892909317782,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,0.5434448493697329,1.8410163808941624,0,6839238.0,10,0.40160190360388104,5,
Pradan Baruah,"Construction of roads, link roads, pathways or any other road with or without drainage system",400000.0,12.89921982609012,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-1.5862097620799283,0.11547205878405802,0,6839238.0,10,0.05848604771467231,1,
Pradan Baruah,"Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers",999780.0,13.815290533760724,13.122363377404328,0.5108256237659905,13,499999.9999999997,False,0.0,1.9995600000000011,0,6839238.0,10,0.1461829519604377,1,
Pradan Baruah,Construction of rooms and halls in school and colleges,2692807.0,14.806094701939958,13.889238600811138,0.7668752234068101,61,1076513.9999999993,True,0.8064146830355106,2.501413822764963,0,6839238.0,10,0.393729096721009,3,
Pradeep Kumar Singh,"Construction of roads, link roads, pathways or any other road with or without drainage system",448127.0,13.01283195336651,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-1.5027287610283568,0.1293653682168089,0,67273127.0,28,0.006661307716526987,1,
Pradeep Kumar Singh,Setting up of laboratories,66825000.0,18.017587819989256,16.012735135300492,0.8160960361180134,11,8999999.999999985,False,0.0,7.425000000000012,0,67273127.0,28,0.993338692283473,27,
Pradyut Bordoloi,Construction of community centers and community halls,899944.0,13.710087818148343,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,-0.45010069306952394,0.6032115641511848,0,4070720.0,8,0.22107735240940177,2,
Pradyut Bordoloi,Construction of footpaths and pedestrian ways,500000.0,13.122363377404328,13.691130308469193,0.49594380592756515,27,883043.9999999998,True,-0.773541861836021,0.5662232006559131,0,4070720.0,8,0.12282839399418284,1,
Pradyut Bordoloi,"Construction of roads, link roads, pathways or any other road with or without drainage system",1497776.0,14.219491899167892,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-0.6160876724474241,0.43237819579337816,0,4070720.0,8,0.3679388412860624,2,
Pradyut Bordoloi,Construction of toilet blocks,497000.0,13.116345305078767,13.117262389458487,0.8898969247531294,11,497456.00000000035,False,0.0,0.9990833360136366,0,4070720.0,8,0.12209142363021774,1,
Pradyut Bordoloi,Street lights,676000.0,13.423948355025102,14.893113691774463,1.2240634603534417,65,2937630.0000000014,True,-0.8095593502573077,0.23011747565214125,0,4070720.0,8,0.16606398868013522,2,
Prasun Banerjee,"Construction of roads, link roads, pathways or any other road with or without drainage system",1799572.0,14.403059416814997,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-0.48120418332436704,0.5195007094253621,0,6302554.0,8,0.2855305960091734,2,
Prasun Banerjee,Construction of rooms and halls in school and colleges,2500000.0,14.73180128983843,13.889238600811138,0.7668752234068101,61,1076513.9999999993,True,0.7410704067660732,2.322310717742641,0,6302554.0,8,0.3966645902597582,1,
Prasun Banerjee,Installation/ Construction of Anti-Pollution structure,1364309.0,14.12615863131877,14.12615863131877,0.0,1,1364309.000000001,False,0.0,0.9999999999999993,0,6302554.0,8,0.21646922818908018,1,
Prasun Banerjee,Lighting of public spaces,189183.0,12.150470079554525,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,-1.400162057823379,0.07011576812573936,0,6302554.0,8,0.030016878871644732,1,
Prasun Banerjee,Street lights,449490.0,13.0158688857053,14.893113691774463,1.2240634603534417,65,2937630.0000000014,True,-1.034424817589148,0.15301110078532687,0,6302554.0,8,0.07131870667034348,3,
Pratima Mondal,Construction of common work sheds/ common covered sitting area,2347039.0,14.668665091652919,13.813291263073467,0.7598198476596352,54,997783.1659233379,True,0.7593242650266855,2.3522535558395345,0,34508083.0,90,0.06801418090944084,5,
Pratima Mondal,Construction of community centers and community halls,2497519.0,14.730808397083516,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,0.45877881402627185,1.6740289867895148,0,34508083.0,90,0.07237489836801424,2,
Pratima Mondal,Construction of public irrigation facilities,1997733.0,14.507523595627232,13.301473115158483,0.6899353615201456,11,598075.9999999995,False,0.0,3.340266120024882,0,34508083.0,90,0.05789174090024068,1,
Pratima Mondal,"Construction of roads, link roads, pathways or any other road with or without drainage system",7390399.0,15.815692283347795,15.057946519666173,0.917949939299187,226,3464041.467798128,True,0.5567836498725146,2.133461469414109,0,34508083.0,90,0.21416428724829484,21,
Pratima Mondal,Construction of rooms and halls in school and colleges,997833.0,13.813341206622255,13.889238600811138,0.7668752234068101,61,1076513.9999999993,True,-0.06675504804155785,0.9269113081669171,0,34508083.0,90,0.028915920945246365,1,
Pratima Mondal,Installing community drinking water plants,861573.0,13.666515067285946,13.273726077636404,0.67248362567556,22,581709.2768729058,True,0.3939667278180462,1.481105827693788,0,34508083.0,90,0.024967280854169733,3,
Pratima Mondal,Installing tube-wells and borewells,199482.0,12.203479285677574,13.14725957257652,0.9530793891161249,32,512604.3466944067,True,-0.6679189695873036,0.38915393770338597,0,34508083.0,90,0.0057807325895211275,1,
Pratima Mondal,Lighting of public spaces,227401.0,12.334470257826283,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,-1.3032214594816671,0.08428027776048194,0,34508083.0,90,0.006589789412526914,1,
Pratima Mondal,Providing drains and gutters for public drainage,2140570.0,14.576582706671989,13.81519145615997,0.5174368543789507,50,999680.9491032623,True,0.9925044846037306,2.14125316874363,0,34508083.0,90,0.062030974018464025,2,
Pratima Mondal,Street lights,15848534.0,16.578587561896338,14.893113691774463,1.2240634603534417,65,2937630.0000000014,True,0.928752603291454,5.395006859270906,0,34508083.0,90,0.45927019475408126,53,
Priyanka Gandhi Vadra,"Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)",1798176.0,14.402283375763728,13.03171630837963,1.2039801035693678,3,456669.9999999996,False,0.0,3.9375829373508258,0,1798176.0,1,1.0,1,
Prof SP Singh Baghel,"Construction of roads, link roads, pathways or any other road with or without drainage system",46888688.0,17.6632870102947,15.057946519666173,0.917949939299187,226,3464041.467798128,True,1.9143769019371157,13.535833342608388,0,48736151.0,40,0.9620925542519762,33,
Prof SP Singh Baghel,Installing community drinking water plants,1847463.0,14.42932390454035,13.273726077636404,0.67248362567556,22,581709.2768729058,True,1.1590627704335483,3.1759215014266333,0,48736151.0,40,0.037907445748023884,7,
Prof Sougata Ray,"Purchase of ambulances (Four, three and two wheelers)",809136.0,13.603722290688198,14.407242208943915,0.8035199182557164,7,1807115.0000000002,False,0.0,0.4477501431840253,0,809136.0,1,1.0,1,
Putta Mahesh Kumar,Setting up of laboratories,14800000.0,16.510137738734343,16.012735135300492,0.8160960361180134,11,8999999.999999985,False,0.0,1.6444444444444473,0,14800000.0,37,1.0,37,
R.K. CHAUDHARY,Lighting of public spaces,1292580.0,14.072150779000529,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,-0.3877234907754849,0.4790612241267354,0,1292580.0,12,1.0,12,
RACHNA BANERJEE,Installing community drinking water plants,2264761.0,14.632979792567978,13.273726077636404,0.67248362567556,22,581709.2768729058,True,1.363329300100558,3.893286715616217,0,3639999.0,7,0.6221872588426536,5,
RACHNA BANERJEE,Street lights,1375238.0,14.134137365013396,14.893113691774463,1.2240634603534417,65,2937630.0000000014,True,-0.4182213986295471,0.4681454097350583,0,3639999.0,7,0.3778127411573465,2,
RADHE SHYAM RATHIYA,Construction of boundary walls of existing public and community buildings,500000.0,13.122363377404328,13.800753921547606,0.6784135446722939,62,985351.7091490725,True,-0.6744771321534735,0.5074330265604234,0,31250037.0,38,0.01599998105602243,1,
RADHE SHYAM RATHIYA,Construction of common work sheds/ common covered sitting area,700000.0,13.458835614025542,13.813291263073467,0.7598198476596352,54,997783.1659233379,True,-0.3146539749115927,0.7015552315439472,0,31250037.0,38,0.022399973478431402,1,
RADHE SHYAM RATHIYA,Construction of community centers and community halls,3374666.0,15.031806914428648,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,0.7267967120945185,2.261960251246547,0,31250037.0,38,0.10798918414080598,7,
RADHE SHYAM RATHIYA,Construction of culverts and bridges,5897708.0,15.59007435882388,13.951241645841687,0.828878268437359,42,1145373.8472655984,True,1.33360073125144,5.149155460533571,0,31250037.0,38,0.18872643254790386,6,
RADHE SHYAM RATHIYA,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",4999444.0,15.424837264215196,13.997832114758229,0.8758428073093434,19,1199999.9999999998,True,1.0989585862623505,4.166203333333334,0,31250037.0,38,0.15998201858129,5,
RADHE SHYAM RATHIYA,"Construction of roads, link roads, pathways or any other road with or without drainage system",15778219.0,16.57414100262704,15.057946519666173,0.917949939299187,226,3464041.467798128,True,1.1140838241548008,4.554858579689353,0,31250037.0,38,0.5049024101955464,18,
RAHUL GANDHI,Construction of rooms and halls in school and colleges,1000000.0,13.815510557964274,13.889238600811138,0.7668752234068101,61,1076513.9999999993,True,-0.06484700950343501,0.9289242870970564,0,1499998.0,3,0.6666675555567407,2,
RAHUL GANDHI,Setting up of laboratories,499998.0,13.122359377396329,16.012735135300492,0.8160960361180134,11,8999999.999999985,False,0.0,0.05555533333333343,0,1499998.0,3,0.33333244444325927,1,
RAHUL SINGH LODHI,Construction of additional rooms and halls in the existing public and community building,1500000.0,14.22097566607244,13.81528000481769,0.6929616294384839,24,999769.4734287509,True,0.39488726632391374,1.5003458695890042,0,15533631.0,58,0.09656467312761581,2,
RAHUL SINGH LODHI,Construction of boundary walls of existing public and community buildings,1000000.0,13.815510557964274,13.800753921547606,0.6784135446722939,62,985351.7091490725,True,0.014671510233260342,1.0148660531208469,0,15533631.0,58,0.06437644875174388,1,
RAHUL SINGH LODHI,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",1200000.0,13.997832114758229,13.997832114758229,0.8758428073093434,19,1199999.9999999998,True,0.0,1.0000000000000002,0,15533631.0,58,0.07725173850209266,1,
RAHUL SINGH LODHI,Construction of rooms and halls in school and colleges,1500000.0,14.22097566607244,13.889238600811138,0.7668752234068101,61,1076513.9999999993,True,0.2917771283895678,1.3933864306455848,0,15533631.0,58,0.09656467312761581,2,
RAHUL SINGH LODHI,Purchase of mobile water tankers,10333631.0,16.150914279818025,15.03928598958639,0.8174433387947495,17,3399999.999999998,True,0.9172419006640198,3.039303235294119,0,15533631.0,58,0.6652424664909319,52,
RAJ BHUSHAN CHOUDHARY,Construction of culverts and bridges,894839.0,13.704399092807002,13.951241645841687,0.828878268437359,42,1145373.8472655984,True,-0.20086821957074633,0.781263691445626,0,42465275.0,28,0.02107225256400671,1,
RAJ BHUSHAN CHOUDHARY,"Construction of roads, link roads, pathways or any other road with or without drainage system",20464907.0,16.834222123554312,15.057946519666173,0.917949939299187,226,3464041.467798128,True,1.305188707498846,5.907812360285701,0,42465275.0,28,0.4819209813194428,21,
RAJ BHUSHAN CHOUDHARY,Providing drains and gutters for public drainage,1245529.0,14.035070897235066,13.81519145615997,0.5174368543789507,50,999680.9491032623,True,0.28662180080535243,1.2459265139715519,0,42465275.0,28,0.0293305294737877,1,
RAJ BHUSHAN CHOUDHARY,Purchase Books for Library,5000000.0,15.424948470398375,15.393462169816473,0.38826439474949925,4,4845021.155784569,False,0.0,1.0319872378741626,0,42465275.0,28,0.11774326199465328,1,
RAJ BHUSHAN CHOUDHARY,Purchase of furniture and fixtures for educational purposes,9960000.0,16.114087629560782,14.370339389617413,1.2488303877550573,16,1741642.8451321456,True,0.9418077902124935,5.718738504761746,0,42465275.0,28,0.23454457789334934,2,
